"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
90348,532,3710.10552,6819.45451,100.19283,847.29296,125.21433,25.42516,20.40528
90349,532,4333.21673,13214.84078,93.48052,833.83488,133.64633,29.90056,21.28364
90350,532,5015.22856,1079.88114,74.66869,706.65167,125.32161,24.77894,13.95711
90351,532,5042.58378,4937.93894,99.19324,4096.36821,133.89047,34.04053,5.78153
90352,532,5489.24117,13259.92733,92.21663,812.99942,121.54221,23.52296,16.9503
90353,532,6154.46482,8525.92311,116.51194,3278.06675,140.32125,35.73414,10.00818
90354,532,6426.51508,19635.85362,55.80006,433.77928,121.91339,24.75825,13.57791
90355,532,7066.52654,18079.72278,89.68366,1096.08778,121.53911,22.74837,11.73077
90356,532,7181.63629,12494.93325,105.85504,2476.73026,134.04016,30.31584,9.43769
90357,532,7434.0609,15685.85436,112.65591,2645.0696,125.32759,40.6843,13.07539
90358,532,7757.90639,16689.83626,109.1266,2914.14364,125.99169,28.70133,8.13346
90359,532,7880.18304,12653.94939,78.97705,1262.14824,133.70033,26.2618,9.32592
90360,532,7896.28003,17277.47178,127.57306,3662.19859,119.9288,30.73317,9.26697
90361,532,8057.0515,5633.90304,66.45385,582.302,140.86367,25.67221,14.19019
90362,532,8001.49054,19301.17111,122.41716,1564.83264,116.08894,25.24988,16.21879
90363,532,8505.66148,9883.92039,104.05288,3044.41242,151.70507,31.20289,7.71496
90364,532,8571.20152,20180.97213,136.03154,4269.26966,106.33423,37.28824,10.77618
90365,532,8749.95085,13027.07873,36.19939,284.48653,119.16566,24.31653,10.41381
90366,532,8762.28062,19678.3708,139.79622,1448.22847,113.02821,29.67387,26.23119
90367,532,9004.03295,16168.4353,93.08481,1881.29297,140.98852,33.80023,10.74788
90368,532,9075.35766,10400.85166,102.45228,5955.86039,162.81088,32.74916,4.18682
90369,532,9149.38566,8514.73243,98.17978,4823.51231,178.02514,44.86996,6.22272
90370,532,9444.51154,17644.24269,99.4439,2576.65528,124.77177,31.71358,8.45227
90371,532,9603.85471,1031.88566,159.5091,2241.96701,97.86375,19.58183,14.88966
90372,532,9920.64773,3389.06086,115.8771,3461.50739,147.68564,36.40469,9.56437
90373,532,10087.54828,16005.0257,99.43608,3369.83996,144.26262,37.7969,7.67252
90374,532,10170.23844,4232.96998,101.12969,3362.62769,156.18555,35.37586,7.46454
90375,532,10316.81455,12718.04363,144.21408,3449.29408,126.85725,27.15753,11.00932
90376,532,10790.89999,13312.60324,100.49789,2276.04663,158.97468,32.58549,9.94483
90377,532,10860.02315,6124.29624,105.47691,4548.67384,200.70011,61.06387,10.02739
90378,532,11052.63633,2285.96574,109.35161,3025.07703,151.98365,31.50889,8.56953
90379,532,11161.85861,3744.47805,99.7693,2933.02232,156.73854,32.55585,7.69643
90380,532,11315.53717,16268.97328,110.28059,4498.84037,137.51429,32.16562,6.09005
90381,532,11447.04317,6927.734,122.76953,10464.50986,171.30586,56.55563,5.51844
90382,532,11490.02933,7897.9919,89.69696,2692.52154,168.77534,40.35202,8.38445
90383,532,11562.85328,20141.88735,97.38221,1751.33013,107.92369,30.82819,11.47856
90384,532,12025.76298,1232.78715,248.82312,7261.16485,78.44119,27.92022,15.52354
90385,532,11961.40595,16711.44824,102.63248,2568.58925,138.29374,32.97388,9.30242
90386,532,12215.18728,11201.56939,205.54095,17770.40563,139.28075,105.7996,16.08903
90387,532,12201.40618,13797.17854,104.24649,5172.77926,150.95592,34.8197,5.17883
90388,532,12319.20615,9509.74017,95.89986,2370.06594,169.72427,33.987,9.13168
90389,532,12344.8288,4448.98854,99.64579,3155.45094,159.12699,36.10643,7.86628
90390,532,12407.84517,10963.4464,134.82012,19498.77605,132.85576,82.11579,5.09953
90391,532,12494.9542,8141.53006,87.02944,3710.35703,188.80772,49.81396,7.08672
90392,532,12580.42706,2987.1083,111.7792,3794.81549,149.41056,40.32161,9.00315
90393,532,12577.94216,14767.26786,95.39924,2842.59469,155.63796,29.34586,6.6735
90394,532,12656.53575,5329.22488,109.74416,4164.88579,177.49691,44.03263,8.63383
90395,532,12767.18632,12667.27513,109.97253,4152.12461,145.72149,32.87763,6.66123
90396,532,12828.18376,3780.2379,108.86193,8369.33068,190.41341,64.7442,6.20871
90397,532,12885.4108,8330.4238,95.38559,4189.79414,183.32117,44.18902,6.66365
90398,532,12932.96903,13227.21521,77.12687,656.80733,157.48874,25.15139,16.08262
90399,532,13047.87268,17112.96953,100.25695,1830.06638,123.10581,26.24001,10.01004
90400,532,13310.06544,9559.76354,131.98382,5837.81568,120.42438,39.64201,7.97239
90401,532,13429.91396,2965.85058,101.70961,3458.37729,181.36984,38.84699,7.99658
90402,532,13358.02983,12606.51904,103.84373,3071.25983,141.20942,30.67428,7.50783
90403,532,13368.28806,14325.7082,109.93841,6402.46496,149.55542,55.00086,7.03491
90404,532,13495.76734,14677.74498,124.29741,3532.61293,148.08068,41.80352,12.1719
90405,532,13571.23807,1883.8532,116.83196,3935.35242,142.57016,36.09516,8.51712
90406,532,13536.3164,4094.00037,88.35191,2949.96684,195.36335,44.28722,8.14462
90407,532,13542.04252,5975.89938,97.0069,3299.7505,164.91332,35.79637,7.12548
90408,532,13623.18954,5084.32059,99.05388,3369.20018,187.7963,41.34477,8.27508
90409,532,13690.6859,7965.73597,105.70396,5570.94479,155.19265,41.28387,5.75256
90410,532,13723.58761,11710.17063,109.99407,2519.9277,161.75003,35.29243,11.46294
90411,532,14209.6936,3511.37055,101.40734,2052.62444,178.97669,40.40063,13.67257
90412,532,14295.02292,4074.94212,115.33861,4511.37474,193.68966,50.34213,9.94064
90413,532,14327.66152,2844.18925,78.6152,1357.64142,160.75611,28.98435,9.43474
90414,532,14438.63407,3939.50709,288.33785,23719.97848,59.64431,56.19941,12.66198
90415,532,14659.26245,10756.66753,111.16085,1942.50626,142.97727,29.03533,12.53017
90416,532,14606.50736,11832.85781,94.44933,2661.74651,156.38735,31.09349,7.33968
90417,532,14822.11176,1806.49707,161.31672,4334.86498,139.27933,51.02502,19.85305
90418,532,14723.16234,13970.85312,117.85407,3435.69837,151.46866,33.02772,9.08723
90419,532,14725.79482,18428.35443,68.09981,1097.8747,166.12347,33.98051,10.41891
90420,532,14884.41796,18921.98551,135.98545,6501.73187,168.71771,47.94253,9.0689
90421,532,14877.48095,1780.92577,97.4845,1790.90599,174.84448,39.3389,14.15542
90422,532,14888.68555,9209.79787,87.03025,2630.66158,198.40238,42.46724,8.5137
90423,532,15041.70821,6129.52917,115.60825,4516.33655,153.90499,43.52637,8.69863
90424,532,15223.93818,8866.53819,107.75591,4180.19891,170.00991,41.04412,7.79406
90425,532,15343.98412,1681.55074,92.98313,1238.09915,168.39239,31.04299,14.8518
90426,532,15287.33826,3329.96909,100.39574,1786.7154,151.67671,34.16507,13.10662
90427,532,15495.46137,10543.80255,70.39326,1368.41232,236.35291,45.14177,11.64212
90428,532,15558.66917,18656.21361,107.31885,2205.3709,172.85178,42.23674,14.78001
90429,532,15628.68043,5291.1909,200.80408,8354.41081,121.74047,51.07378,15.91517
90430,532,15609.59661,5523.13829,102.70346,4490.41193,194.17721,38.33322,6.26867
90431,532,15729.71295,1052.16409,89.20224,826.20555,146.00129,29.15601,19.23453
90432,532,15812.6008,1861.41977,95.4787,1982.67094,167.76742,30.0182,9.59327
90433,532,16009.4166,8074.26728,115.40841,1335.36211,159.32923,26.31245,17.61126
90434,532,15979.43375,10692.46443,126.23579,1824.90247,247.101,57.91238,32.9849
90435,532,16072.08587,15071.91301,80.80142,4155.67628,267.40384,65.20747,7.14865
90436,532,16113.42061,18435.12199,108.90993,2268.64434,136.90849,28.42901,10.19597
90437,532,16161.86044,17726.837,111.7708,2394.6913,132.05787,24.86038,8.99782
90438,532,16291.23985,6150.41072,99.86514,2887.10038,172.80141,30.83502,7.45443
90439,532,16040.63761,10738.72124,126.97385,1817.40781,246.13293,54.69031,31.65635
90440,532,16475.53474,13951.44737,90.78847,1822.65223,188.63609,33.8828,10.61423
90441,532,16476.76744,16587.44774,107.16038,913.53029,169.62286,27.32247,23.01278
90442,532,16616.38794,1263.26682,348.78102,19678.18693,44.757,36.36398,14.51632
90443,532,16593.20473,20142.48144,131.83094,1246.22935,100.84283,28.52315,26.1627
90444,532,16663.02574,14956.15286,90.43438,2437.95218,245.54869,42.22555,9.77022
90445,532,16749.29237,5309.17768,146.30203,6056.13225,153.96251,44.16435,10.3269
90446,532,16763.87577,9766.25648,98.71845,3767.53881,218.90798,41.40223,7.39663
90447,532,16775.54547,11249.14567,95.09564,1876.92336,203.59371,35.80717,11.82021
90448,532,16817.04147,14362.86927,198.42493,8600.02224,185.34689,51.25715,15.16691
90449,532,17080.16507,15852.72906,239.57826,13993.66991,186.48481,53.92061,14.23759
90450,532,16886.48154,17522.56523,110.91859,5036.30623,157.54627,43.04277,7.18098
90451,532,17085.47155,1373.25801,87.49706,974.52583,166.057,40.16107,21.48354
90452,532,16923.54863,5468.329,219.85781,8106.21535,153.95921,46.68838,17.92707
90453,532,17059.7077,6101.21992,127.53024,3985.19302,175.91275,42.50545,11.54091
90454,532,17060.40213,7136.14017,117.21674,5738.97389,239.18824,62.56137,9.96456
90455,532,17103.71467,7389.94281,185.61553,10237.89853,202.45989,60.91629,13.26607
90456,532,17124.27155,13562.70701,159.03774,4007.97649,164.57062,38.0439,15.71418
90457,532,17056.21278,14256.01893,162.04105,5531.92029,227.19536,54.01866,16.64317
90458,532,17183.00142,15578.72684,192.36594,11826.61303,274.36986,92.76199,18.59658
90459,532,17272.69559,13000.93167,211.4353,5279.9574,130.90206,36.85249,20.15123
90460,532,17281.04002,3972.64663,125.56545,5552.94719,164.48297,47.00947,8.93012
90461,532,17391.74037,16641.43949,136.40593,2344.28203,199.85556,43.48546,22.55868
90462,532,17370.59491,14665.64225,69.72398,901.28599,262.98588,42.02293,16.08184
90463,532,17450.26907,15679.46996,167.4127,16249.08232,271.68683,105.08128,11.70273
90464,532,17615.89246,13680.49041,133.28099,2434.34805,200.03369,43.6913,20.88738
90465,532,17591.77705,8888.8045,194.66525,20328.38081,158.52672,98.76528,11.83651
90466,532,17671.30627,10628.00364,109.57219,2643.39368,196.78762,45.21135,13.73618
90467,532,17680.39995,17622.51001,111.83188,1570.4933,171.59531,36.03506,19.12184
90468,532,17803.16411,14191.73989,169.86438,10957.72034,191.74139,55.18651,9.51683
90469,532,17871.35452,6406.56678,104.32253,1629.84194,187.19471,33.81241,15.23705
90470,532,17950.71719,15778.97099,106.82646,7484.43065,418.43356,85.21782,8.68073
90471,532,18095.62036,15159.86515,229.87627,16140.89561,217.95625,67.04118,14.09392
90472,532,18083.28508,7224.31324,203.41271,4685.50363,155.20466,35.05141,20.03009
90473,532,18144.64831,12786.74905,106.9551,2510.51829,208.70983,37.72418,11.62685
90474,532,18191.74866,3366.00215,114.01712,1779.0373,151.77881,38.03845,18.48595
90475,532,18169.48613,5123.44261,147.75689,3504.9974,152.89588,32.3939,13.36411
90476,532,18103.03067,15515.57699,374.50729,75045.46966,0.00002,108.59984,12.89195
90477,532,18315.84845,8014.16127,87.33565,1484.21549,213.50326,41.95768,14.77642
90478,532,18327.04476,14540.4102,109.13485,2908.60748,259.40048,47.30073,12.96455
90479,532,18473.51319,16751.14784,253.78318,15073.19065,181.8396,60.4144,16.53387
90480,532,18559.1545,17069.91981,246.32524,12094.40625,172.50919,49.81662,16.06929
90481,532,18474.00724,17714.21997,151.43108,3219.12338,163.06644,33.20889,15.57136
90482,532,18565.60862,18825.07667,150.39296,1493.95183,166.67189,31.59132,31.10551
90483,532,18606.96124,8656.30924,133.74061,4045.66915,229.8815,40.67774,11.93395
90484,532,18601.97854,11849.31124,97.61675,1794.10957,214.20469,31.85361,11.61144
90485,532,18682.98769,5879.21643,134.68805,4675.27765,148.71327,40.43068,10.44879
90486,532,18650.11948,10475.27637,81.99219,1979.18189,202.31997,42.16105,10.00165
90487,532,18723.98176,13694.106,111.81035,2525.76268,207.69204,43.62955,14.41715
90488,532,18554.72094,14532.40145,160.97718,5425.21739,163.58238,43.44783,13.58079
90489,532,18708.84389,6122.82263,137.41124,2938.19073,191.18236,42.63135,17.96838
90490,532,18998.66727,4568.31435,147.32268,5034.47173,160.74955,41.41312,11.78508
90491,532,18862.64889,15877.01502,479.68372,67480.42559,0,41.30473,9.16746
90492,532,18900.56374,17191.84264,242.71344,13283.09449,146.37546,50.07688,14.3115
90493,532,19135.34532,2635.99706,258.99515,7831.25991,83.05494,25.44442,14.28677
90494,532,19040.68597,11480.59719,149.60656,5349.35165,167.45218,37.58563,10.44287
90495,532,19066.00402,16535.87187,84.46749,2497.48962,274.17387,65.08323,12.729
90496,532,19197.00642,8251.35338,15.62231,366.78879,221.81154,42.23803,5.91956
90497,532,19223.30247,9603.64203,155.28083,2787.55305,129.73823,36.76798,20.73662
90498,532,19178.54687,13057.23905,177.24781,4252.41768,141.27345,34.82942,16.78318
90499,532,19080.4538,17397.84343,158.85894,2992.59632,198.08017,42.90028,23.46415
90500,532,19206.43814,17645.37925,219.88477,6207.65497,136.02739,38.11544,19.1611
90501,532,19271.94872,19180.25822,159.15416,1784.25813,111.94352,23.71145,22.10194
90502,532,19433.70776,13640.5053,189.06202,8702.53341,156.58784,45.37777,12.14878
90503,532,19380.47522,2721.6746,240.93569,8376.96716,58.93736,27.2293,12.41856
90504,532,19593.70228,18835.63717,163.85846,2371.65388,89.78042,26.03784,19.35194
90505,532,19812.66214,4444.03829,115.06012,3456.30259,195.41882,36.44198,9.46253
90506,532,19632.73149,13778.82259,263.93733,19661.56881,62.00081,40.90567,9.47624
90507,532,19959.62211,5881.2634,123.39709,1193.66886,124.12249,29.37554,24.76212
90508,532,19919.85574,9466.23278,125.65018,1996.97579,116.9125,26.26125,13.95466
90509,532,19977.50084,7044.21135,275.58186,10484.22905,76.54927,30.03646,14.17318
90510,533,1941.48463,12444.83786,79.34098,653.00206,120.25948,21.6523,14.79786
90511,533,2679.57778,15720.74138,103.2304,1030.17841,113.13004,20.41824,14.54293
90512,533,2872.09342,17804.78667,119.53207,1005.33983,116.86154,26.01077,24.54548
90513,533,3716.8567,6777.65334,170.48356,3147.69658,111.02011,31.41512,18.93759
90514,533,4342.23039,13299.63488,147.75434,2095.86241,107.77308,27.7324,19.0264
90515,533,4842.13296,2393.92924,184.75804,2897.33486,100.59741,27.42779,21.05453
90516,533,5040.38182,4928.38268,103.22185,3320.30068,124.60879,29.18924,6.60625
90517,533,5489.17599,13236.62268,111.26381,2500.02384,130.63611,30.51528,10.30929
90518,533,5920.02143,10520.67431,120.28427,3042.27569,129.24539,35.25334,11.2702
90519,533,6151.5304,8494.7655,118.40153,3604.83465,134.7669,39.88788,10.42382
90520,533,6257.60602,13871.11152,123.70107,2542.72457,136.31976,32.99157,13.27877
90521,533,7062.10702,18093.20692,97.25719,996.62884,120.26564,26.58666,17.20528
90522,533,7177.06685,12464.20731,83.64719,2115.42978,152.28701,34.5548,8.08819
90523,533,7423.35206,15686.40785,132.45759,3010.47088,112.8508,31.81706,12.39054
90524,533,7793.30134,5863.18636,165.59284,3538.8923,105.67218,31.47945,16.00663
90525,533,7741.11294,16670.9278,106.50407,3360.22774,127.54349,30.53045,7.18806
90526,533,7910.92504,17278.96884,92.06953,1712.36038,143.80731,30.7653,10.57355
90527,533,7977.89814,19330.8117,108.03032,1135.39728,122.39387,29.94514,20.61748
90528,533,7955.93878,5635.57275,116.68293,1082.52311,131.38262,28.3289,23.67557
90529,533,8491.56586,9879.94918,114.405,4755.43055,157.4993,44.71904,8.32367
90530,533,9024.65203,16212.70866,106.03881,2986.15664,123.20824,29.27062,7.67923
90531,533,9145.59595,8520.4659,104.52206,5852.54288,153.75108,48.81605,6.25904
90532,533,9125.97269,10371.61356,120.71865,9804.84742,180.48684,56.01942,5.64409
90533,533,9454.03439,17648.20938,132.19342,2622.30639,105.46405,24.49167,11.07572
90534,533,9672.36513,14695.10087,114.90888,2696.02504,114.81921,30.34075,10.12239
90535,533,9924.60274,3404.43278,111.0652,3638.61408,136.64744,41.27917,9.4703
90536,533,10157.85031,4233.97056,102.21949,2811.14628,159.99437,37.77264,9.59788
90537,533,10107.20265,15980.56033,110.229,3498.0449,121.10914,24.65351,6.11835
90538,533,10322.10065,6399.81223,105.22921,2711.21222,180.06324,33.34586,9.341
90539,533,10289.06671,12744.46903,99.65394,1353.93841,138.47241,27.48441,13.79394
90540,533,10792.46408,13323.00924,109.40756,3863.01613,129.54504,31.03977,6.71371
90541,533,10890.51778,6101.27285,97.08665,3046.50794,165.62155,34.22955,7.39443
90542,533,11052.91722,2281.58803,91.30072,2395.20861,144.60078,33.74662,8.21979
90543,533,11115.00323,7909.79285,93.44347,1766.10385,164.32848,29.51819,10.15004
90544,533,11179.54743,3744.74722,116.57583,3488.72772,149.86799,40.55402,10.61607
90545,533,11313.04573,16273.50274,90.99397,3249.62269,137.25215,34.87334,6.29982
90546,533,11494.04319,5977.7755,103.29125,3222.1151,155.55367,30.31803,7.03381
90547,533,11484.67712,6932.40282,123.24336,14392.80607,186.41943,62.42343,4.48357
90548,533,11544.88847,20135.95254,119.46776,1773.43952,98.1464,23.85999,13.03551
90549,533,11843.46513,3467.26514,77.03001,646.63195,161.67566,35.20379,22.44486
90550,533,12018.78319,1199.79691,59.62563,510.15223,129.32905,23.42543,12.32624
90551,533,12174.26106,5394.04483,77.10516,877.84992,163.09138,28.61232,13.69632
90552,533,12183.7396,13803.14275,105.77654,1047.48537,139.89082,26.16707,18.86008
90553,533,12416.89014,4354.35247,160.74294,2945.56051,161.17014,41.6433,23.68757
90554,533,12410.17074,10937.26071,128.28162,16169.19154,186.77915,93.54649,6.30269
90555,533,12501.54929,8145.37643,82.45493,3058.72509,202.03626,62.26825,9.56884
90556,533,12583.86557,3014.3164,94.05285,3246.9537,183.02556,38.49143,7.30899
90557,533,12570.93707,14780.50201,111.60897,4339.29047,147.7269,38.97014,7.64835
90558,533,12647.4536,5324.83665,98.73203,3196.21507,171.65093,35.4141,7.50893
90559,533,12826.71767,3788.12075,105.86341,8223.76222,223.6431,67.6776,6.25112
90560,533,12892.08636,8347.13732,108.04005,6151.7314,167.85107,44.3761,5.81275
90561,533,13056.83775,17119.37678,88.13052,1890.77596,124.35334,23.63705,7.04461
90562,533,13316.28298,9551.23496,97.94832,4175.01924,154.89763,41.48295,6.6221
90563,533,13363.25093,14330.31121,83.22679,3941.17514,186.27303,53.92676,6.64213
90564,533,13393.89807,12596.24962,107.09736,1889.4795,136.3079,28.80222,11.92509
90565,533,13443.07304,2975.8648,98.83159,3872.97088,184.22343,43.24964,7.51381
90566,533,13516.61537,4101.43214,100.41815,3731.86198,180.9879,41.26974,7.67737
90567,533,13566.0718,1878.61673,104.958,3610.39044,140.67794,38.74517,8.10744
90568,533,13555.0389,7216.19612,96.08577,2746.87032,165.25032,39.03429,9.03559
90569,533,13478.35695,14627.18628,137.17339,3704.41362,169.48223,61.44151,20.33167
90570,533,13692.78089,7967.07781,104.52048,5337.45175,167.8354,40.86763,5.81703
90571,533,13736.8469,11699.95285,98.91042,2252.61547,170.01932,37.37238,11.08146
90572,533,13774.87572,14244.09012,107.46399,3172.67051,144.65315,40.0238,9.88287
90573,533,14206.79807,3470.48241,86.42105,2377.63999,178.98583,39.40363,8.6458
90574,533,14277.86439,4087.34381,145.66691,7830.68948,142.96382,55.88767,9.96789
90575,533,14325.92234,2833.66475,100.95584,2585.77496,151.47393,29.77499,8.17814
90576,533,14455.29705,14492.11226,148.29263,8018.03123,125.78485,59.56575,10.71095
90577,533,14521.04934,7675.92495,98.44916,1245.08747,151.36246,29.86059,15.81441
90578,533,14538.52622,3898.90592,127.68282,4379.53157,198.78219,51.21281,12.59928
90579,533,14608.61068,11838.03447,85.61452,1219.16501,144.79379,27.73695,11.68642
90580,533,14753.66422,18428.7667,141.18051,2515.53883,129.86784,33.55307,17.50501
90581,533,14865.25458,18919.58085,103.89169,2565.03514,181.81046,46.12057,13.053
90582,533,14930.44051,1778.3934,107.25421,2049.50521,149.15203,35.16631,13.32155
90583,533,14866.56339,3949.39612,200.01765,9253.62147,103.68241,51.47736,14.39362
90584,533,14907.90599,9216.69873,104.74543,3458.22639,191.42988,51.88624,11.07508
90585,533,15015.84719,16633.7884,113.03857,2113.50406,120.64922,29.29554,12.01394
90586,533,15058.55472,6148.09268,96.22561,2559.59583,159.69393,35.00433,8.7688
90587,533,15233.30468,13813.80084,137.15497,1247.4741,163.86302,35.91038,35.27288
90588,533,15235.3603,8900.66936,76.65394,2114.91544,227.36719,50.11728,9.78377
90589,533,15332.06043,1681.76072,112.71855,2289.41755,141.13496,35.283,13.16325
90590,533,15272.29932,3310.90167,122.50655,2988.23385,120.95992,28.71728,9.81683
90591,533,15248.71985,9126.39929,163.0894,4804.1328,162.52475,44.63477,16.09742
90592,533,15542.91666,10864.61077,229.42253,11860.04772,91.25675,39.77999,11.51019
90593,533,15470.79676,18679.70931,200.59966,9091.58004,89.20537,51.75309,14.80445
90594,533,15637.23248,5206.89535,146.31228,7242.55225,146.27801,64.38974,12.43261
90595,533,15609.86515,5506.20748,108.56985,5091.74713,205.29274,53.86992,8.41583
90596,533,15800.67245,1852.29606,89.26105,856.58081,157.66982,36.45699,23.04196
90597,533,15900.41561,14600.60903,193.86199,4532.54171,115.63787,26.97451,14.7072
90598,533,16021.03104,8125.48893,123.61805,4665.83635,151.21821,43.68253,9.5827
90599,533,16013.2809,8596.88827,106.87339,3099.37404,169.49357,34.92692,8.81992
90600,533,16061.81609,15083.02475,88.44859,1170.77028,196.10519,31.60732,14.55895
90601,533,16230.08882,10895.12159,153.15271,4272.67919,225.22149,65.10431,23.11401
90602,533,16135.70716,17730.72621,107.9977,2530.37436,131.58256,30.39392,9.61362
90603,533,16113.2269,18474.27858,98.24441,1934.91256,142.71009,30.97241,10.6433
90604,533,16295.19843,6163.34541,105.32963,3065.34998,171.7514,37.06775,9.16792
90605,533,16354.74615,10964.30698,107.53817,2386.19255,266.70877,57.46274,18.49126
90606,533,16492.63528,13977.69173,176.00516,5597.23002,145.72668,34.41006,12.52629
90607,533,16423.66629,16557.31874,97.2498,1253.56476,167.87888,33.70759,17.23212
90608,533,16681.45104,14941.61929,132.48451,4426.49585,190.15915,51.52707,13.45326
90609,533,16573.53893,20153.497,85.4603,670.3197,111.12553,20.91625,15.95565
90610,533,16740.04902,14397.83798,92.10098,2091.76406,239.62782,41.2401,11.4623
90611,533,16797.31003,5365.2633,169.9123,6527.77923,165.42758,54.14437,15.53185
90612,533,16819.33602,11186.31197,152.54339,7391.13045,217.73755,60.41013,12.41395
90613,533,16924.31133,11906.33886,154.1944,1936.74057,174.12587,33.54138,26.78373
90614,533,16991.44497,15966.28782,242.87939,22659.42769,81.88329,63.05981,10.59338
90615,533,16893.15845,17505.19539,83.33304,1527.91401,161.01605,27.68641,8.96342
90616,533,17079.3952,1342.69282,130.53034,2596.71601,125.54433,33.22222,14.48924
90617,533,17011.01331,5502.33984,139.739,4068.24596,199.35842,58.23302,18.22577
90618,533,17083.95197,7126.81284,133.24638,4436.99145,222.99499,55.1148,14.47956
90619,533,17070.30955,13609.168,250.98006,14917.50968,67.13035,28.90428,8.16462
90620,533,17102.82386,14210.08736,108.16652,2702.5934,263.69603,55.72073,16.04728
90621,533,17147.7275,15540.54958,188.81097,11552.04589,247.17293,95.94884,18.97395
90622,533,17216.02017,15663.24386,263.35258,29548.50276,170.44646,89.24904,13.37951
90623,533,17194.27121,3100.94072,162.45731,2852.05962,114.92783,23.89886,14.69261
90624,533,17187.56941,7364.49283,340.41008,47322.95851,0,59.03302,9.32675
90625,533,17281.47903,3952.54368,137.3521,5969.27742,151.62499,51.95438,10.83804
90626,533,17436.05792,16683.39039,111.55653,2377.71622,201.3302,41.19819,14.41669
90627,533,17524.99541,6638.50461,111.79089,4546.16336,195.33768,47.68488,8.84387
90628,533,17456.58895,15664.3451,122.76217,9565.70688,355.79379,74.33732,7.77898
90629,533,17366.92834,7333.89708,50.90004,644.05034,278.80742,51.80567,16.00749
90630,533,17673.25107,10623.26168,108.14853,5062.27051,186.54266,47.52405,7.4731
90631,533,17616.70488,13659.86399,103.67271,2085.57072,196.45979,31.9042,11.22971
90632,533,17649.85078,8884.00829,136.1857,8938.9411,247.95632,88.56288,11.99832
90633,533,17789.13953,14192.07492,144.11727,6941.19172,214.98793,54.48004,10.72367
90634,533,17911.88524,6271.691,131.70606,2649.86733,272.18953,64.41264,27.44605
90635,533,17968.55099,15800.00016,98.07672,6956.25148,411.24866,98.81633,9.17387
90636,533,18155.27113,12780.03924,124.81328,2842.42588,192.9505,31.79328,11.71011
90637,533,18105.61158,15129.9129,105.07203,3031.58283,335.79208,63.32456,15.36229
90638,533,18234.17076,3339.97755,124.95425,2051.03027,178.24773,41.4752,20.78598
90639,533,18152.27622,6186.82851,220.3333,13451.75036,141.94365,44.57683,10.49115
90640,533,18327.01517,14542.18921,113.69978,3247.35252,222.5109,56.8219,14.99709
90641,533,18386.96148,16441.25957,85.91741,1114.63441,350.89807,64.37582,28.85739
90642,533,18527.24439,16634.14619,449.74151,81573.77303,0.00001,56.46374,9.03316
90643,533,18501.62315,1064.76008,157.37585,2049.99193,115.10054,22.90308,18.29384
90644,533,18291.39965,15073.33789,236.3674,15937.35986,142.59181,50.3467,11.43151
90645,533,18506.44418,17094.8152,164.31516,5910.6217,181.67281,53.01303,15.7288
90646,533,18476.92243,17675.5315,157.9116,3848.06831,151.94661,32.86049,14.03499
90647,533,18520.23532,9475.96461,158.72937,3052.02705,163.54222,34.66609,18.69977
90648,533,18578.20109,2801.22267,187.97379,11064.65587,138.06961,48.23977,10.0759
90649,533,18634.55959,8664.1142,117.1548,4140.73654,206.88225,46.39677,10.29931
90650,533,18617.87341,11817.92503,98.04043,1420.43094,228.59472,36.76367,16.81925
90651,533,18497.29599,14565.23071,200.2447,10201.671,129.5515,55.88209,14.188
90652,533,18692.01913,5945.85879,203.67037,12187.50619,108.83721,54.22252,11.96113
90653,533,18638.16302,10478.3066,123.34308,3596.77951,182.1453,30.04744,8.67961
90654,533,18721.35414,13722.97456,112.46925,2104.91067,208.71092,31.01725,12.60103
90655,533,18703.19909,6094.95824,267.59334,27889.9583,0,51.25003,8.5668
90656,533,18879.64388,17098.68231,39.31885,381.14995,261.77171,30.36775,10.8165
90657,533,18990.46334,4564.70283,160.1487,7082.97385,121.04717,48.2673,11.45735
90658,533,18960.21321,15863.70971,155.26009,5236.30617,163.54944,41.03073,12.4241
90659,533,19066.88507,2577.53665,134.65211,2184.08434,127.75086,25.42653,14.13726
90660,533,19052.38818,11517.48796,109.51956,2694.58744,195.69507,32.33463,9.8287
90661,533,19071.58833,16523.30317,86.03801,2824.35538,267.38547,66.35395,11.88613
90662,533,19225.87201,8177.10463,138.6405,1938.30826,163.82278,37.59321,24.36783
90663,533,19168.88728,13014.92318,114.26033,1871.07492,169.46911,38.38459,17.81892
90664,533,19134.62395,17418.92609,208.07455,5906.59035,156.03989,38.38434,18.19827
90665,533,19234.7267,3366.97702,95.63797,2659.48489,171.77154,48.34042,11.30254
90666,533,19265.21275,9622.87432,213.9545,7178.93737,84.576,34.32271,14.26345
90667,533,19299.48054,12061.01174,129.85123,1419.32731,179.75333,32.43767,25.32703
90668,533,19425.10493,13656.28782,275.72148,18498.81194,83.95913,49.07441,12.99996
90669,533,19371.42601,8182.69615,268.66087,12052.12314,78.4309,28.51786,11.2445
90670,533,19392.60662,10547.94874,145.67984,1748.07845,123.31197,25.24673,20.21919
90671,533,19581.31574,13759.14401,216.09741,10480.15494,120.5916,55.80032,16.00039
90672,533,19732.64834,4540.83896,113.00237,857.09207,147.5644,28.59549,28.28324
