"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
98210,581,15815.26512,4844.26961,105.37827,2381.59219,131.75638,43.47123,13.6199
98211,581,15908.64618,5866.28072,263.31384,11698.84743,50.57771,32.57048,12.5975
98212,581,15834.32243,13826.909,114.17615,1818.96454,142.64659,30.62501,14.75171
98213,581,15872.14454,1211.57468,99.68915,711.15366,88.35552,19.64982,18.8055
98214,581,15843.6431,3732.95941,99.09955,1094.94317,93.65747,23.75325,14.6327
98215,581,15961.38799,5961.68358,368.81277,29949.0464,0,35.36965,10.48093
98216,581,16017.41715,6165.51843,355.97281,28198.92263,0.00001,35.0706,10.29503
98217,581,15938.34892,15107.38057,70.01117,703.67115,120.38838,28.56745,14.29194
98218,581,16064.72243,5335.06911,125.86336,2505.44758,119.21732,29.40615,12.49434
98219,581,16087.74623,12288.58469,147.29409,3763.41819,131.67122,38.62419,14.64271
98220,581,15963.14108,4762.62309,207.77312,4418.53332,117.27008,50.04023,31.2862
98221,581,16117.36413,8741.90148,103.07573,4451.44496,127.21597,30.76103,5.24764
98222,581,16159.80651,6161.27551,201.7497,5021.75333,97.24781,33.33252,17.55391
98223,581,16411.94267,15539.81897,240.33562,4428.29282,89.1318,32.18991,26.97292
98224,581,16210.96967,18712.44743,139.731,1378.67889,79.16831,24.70264,23.06329
98225,581,16270.96223,19859.23031,66.80381,326.41859,86.21183,20.52847,20.33738
98226,581,16636.46688,9172.13672,383.64819,34639.92124,0,37.62368,10.40706
98227,581,16577.8644,15482.58152,425.66951,30749.89995,0,29.67915,11.43698
98228,581,16626.42228,3137.5255,126.33176,1181.65326,94.69103,29.39164,26.16514
98229,581,16602.69016,14139.98557,83.32848,421.57074,124.67722,23.88813,27.11151
98230,581,16755.26049,8631.07421,206.44197,5291.87949,79.50768,29.53562,15.54366
98231,581,16775.13803,16277.15933,93.89223,590.79141,109.59956,25.7175,26.02481
98232,581,16922.5266,15512.85467,272.02736,18735.63818,0.00001,33.44968,8.73198
98233,581,17035.60817,7025.2666,137.48368,5100.00208,92.34834,48.8918,11.94948
98234,581,16996.12841,9029.65574,181.53918,8952.92983,99.11374,44.45061,10.71967
98235,581,17253.73652,4404.44313,144.36618,1764.07429,102.38745,29.17849,22.61514
98236,581,17163.17033,16801.08652,38.04257,220.09431,114.24873,26.89548,15.66108
98237,581,17210.42374,11616.70001,75.65605,508.6315,96.59362,18.9238,15.28354
98238,581,17448.66273,19630.07768,159.20951,1271.66607,110.93932,30.4349,39.25968
98239,581,17469.15601,6077.25311,130.94765,3369.62604,103.2048,33.22774,11.32465
98240,581,17461.99745,14682.19217,100.30078,637.47313,117.11715,22.22775,23.74875
98241,581,17648.76614,4640.95603,229.15884,8985.3182,75.53705,29.83045,11.47944
98242,581,17730.25015,2450.18697,71.66113,885.60345,115.64408,27.16405,11.38118
98243,581,17731.44359,15650.94003,94.38641,975.4125,131.11746,29.03265,18.07175
98244,581,17800.96016,1971.88032,129.02476,1463.52451,95.65197,23.83511,18.09248
98245,581,17829.40714,13798.00097,95.77657,3639.55816,170.71528,43.70727,7.60688
98246,581,17854.39803,1062.10646,121.14085,729.45956,84.92412,20.17099,27.01646
98247,581,17876.5901,5348.41566,117.87745,1489.55571,102.0008,26.51288,16.59549
98248,581,17889.10809,16839.74376,95.00174,1877.0602,114.53543,34.80934,11.48973
98249,581,17990.7974,19003.97769,119.37415,1636.52085,145.33959,41.40773,23.76612
98250,581,18049.60768,14156.64797,137.99019,2329.10043,136.73494,31.13959,16.82919
98251,581,18233.66225,3636.025,170.157,2026.2329,84.00297,21.47713,20.20546
98252,581,18208.52404,15158.91271,76.17968,351.48905,130.29696,29.86006,34.18585
98253,581,18232.13369,18328.05107,42.20601,263.05281,101.69001,20.85487,12.1271
98254,581,18226.12427,4510.42901,141.80396,1178.38613,110.99919,21.53582,24.26041
98255,581,18342.53935,1515.57559,142.54042,3982.84234,72.06615,29.49649,10.12325
98256,581,18394.67672,11065.07148,74.03583,1106.11297,138.50393,31.44967,11.13731
98257,581,18374.10092,12048.8413,122.46281,952.61374,117.27228,25.26466,26.34236
98258,581,18436.7589,2951.15674,171.14926,2193.14762,80.5312,27.6961,24.08737
98259,581,18503.76971,15517.84761,139.8333,1908.2354,111.11766,28.26021,19.11455
98260,581,18514.15589,2355.62705,86.98749,1468.61464,128.04928,32.75439,11.72602
98261,581,18521.40639,7073.97423,128.58918,2412.40941,127.16287,30.24319,13.84878
98262,581,18552.30763,8576.3212,149.23752,1550.67451,101.95005,23.11215,21.87781
98263,581,18488.54409,13042.94096,102.45931,3036.50869,116.38365,31.55221,7.59685
98264,581,18536.50308,14597.24364,57.7812,351.26228,128.29941,24.84919,17.70074
98265,581,18576.55006,13752.48802,99.96747,2665.28574,138.61124,33.07961,8.58467
98266,581,18687.79136,16089.36375,209.3443,3573.87878,130.79043,38.32421,30.16072
98267,581,18627.91218,965.57172,125.89845,1030.86121,80.74366,20.25923,20.83381
98268,581,18661.50995,6619.32127,93.32612,865.76205,146.50089,28.12115,19.28943
98269,581,18645.81692,19000.27952,450.4347,31219.9383,4.0455,27.0459,11.5309
98270,581,18762.51186,16792.56519,138.97136,2581.41982,109.46541,26.02785,13.04772
98271,581,18853.86591,2726.57015,83.98156,949.53855,117.41006,32.83584,16.84691
98272,581,18807.9156,14766.51806,54.00088,367.96635,114.59453,24.04045,14.67302
98273,581,18941.58276,1341.61969,47.6057,222.71544,95.00827,17.74712,14.71831
98274,581,18850.11562,15995.78066,220.58535,9916.09667,32.6891,38.67855,12.36872
98275,581,18742.48199,19102.93449,405.83913,25539.69029,0,25.22133,10.74593
98276,581,19031.91416,6254.74079,90.05411,942.56167,169.39927,31.85787,18.72684
98277,581,19035.78096,13769.48659,78.27736,799.47072,136.08566,31.49366,16.86686
98278,581,19074.21036,20049.35804,109.64852,1781.99455,79.76342,18.23147,8.75111
98279,581,19160.84804,4963.75866,65.19555,332.71226,92.75937,24.11751,22.28453
98280,581,19185.86453,6489.20074,158.60178,2278.73982,114.04883,29.95342,21.60737
98281,581,19206.03822,7497.57522,134.27164,3845.52155,74.45838,28.00379,8.93779
98282,581,19318.43581,8627.83123,109.42142,1108.052,89.08613,23.31949,17.06319
98283,581,19319.26094,11011.54763,144.75498,1216.30223,71.57505,22.01743,24.98195
98284,581,19585.93534,9374.91093,127.70772,1480.15508,85.98529,17.89101,13.48749
98285,581,19522.12087,17236.72118,303.00602,21525.61488,0,34.5362,9.66727
98286,581,19525.16311,17121.51614,356.75903,28231.38828,0.00001,38.15,11.1719
98287,582,765.71492,12059.3194,102.7696,667.33511,169.9493,19.04545,20.53961
98288,582,1347.53737,3915.33393,92.97393,788.20349,179.55779,17.36272,13.41977
98289,582,1493.68714,14920.52213,76.33052,693.07129,179.01642,17.57842,10.84269
98290,582,1764.73425,1352.36596,70.81921,361.55111,177.47628,12.97352,13.46756
98291,582,1868.26266,15911.20568,96.10142,2525.58054,180.2091,24.48553,6.45665
98292,582,2297.2663,10273.83447,99.81812,1791.73861,176.43173,14.52248,6.16904
98293,582,2391.47064,7004.83234,66.78957,711.17294,216.19429,26.93061,12.34184
98294,582,2668.62476,4650.7691,104.85011,1486.21462,179.58091,22.08349,11.32542
98295,582,2824.85252,12444.25582,81.8594,831.94137,177.30872,17.3824,10.21205
98296,582,3619.11132,7210.18184,82.11862,2229.28915,197.19715,26.08218,5.8236
98297,582,3713.63655,13426.55093,106.04263,3705.93699,178.73588,32.15455,6.80853
98298,582,4670.6375,14235.26341,20.01343,189.33516,182.08496,18.31164,6.34146
98299,582,5531.36672,14836.73869,103.13159,1614.86294,185.60509,26.49043,11.97995
98300,582,5780.79981,9496.58257,94.25388,958.37788,181.15263,19.9943,12.96678
98301,582,6158.62587,12033.13034,76.62658,1111.62798,196.71107,17.29584,6.9688
98302,582,6095.03268,12606.59906,103.3444,2073.10479,210.3357,32.859,11.54141
98303,582,6332.0336,9736.84751,84.58251,1198.69333,191.73779,20.0571,8.70148
98304,582,6608.06802,12450.72118,94.39644,1415.09651,211.03169,26.65499,11.64211
98305,582,7368.86317,6802.79019,102.23445,1126.34344,189.47553,28.73601,18.02763
98306,582,7720.94042,19483.49405,106.19408,1085.06759,174.69618,21.20407,15.08541
98307,582,7878.29277,11616.14797,72.95005,485.75889,189.55729,20.17297,15.89151
98308,582,8121.36474,9326.7814,115.21794,1426.58733,191.73137,25.1888,15.80583
98309,582,8127.43951,10949.65268,76.13476,506.78832,182.50911,15.973,13.31506
98310,582,8153.84881,15068.15444,123.48172,1552.20481,180.52178,25.30257,16.64614
98311,582,8223.64457,1257.53446,86.28558,712.8591,183.8772,18.55096,13.71668
98312,582,8325.03589,11489.84864,144.44131,2234.33131,168.78618,24.57216,15.28544
98313,582,8371.77547,12737.69261,94.98349,3264.43095,205.35259,33.96222,6.6129
98314,582,8526.08179,16460.30605,95.31276,2024.22894,187.78244,23.15426,7.44875
98315,582,9151.63218,8869.10845,78.80528,918.95068,201.80527,19.62086,9.68099
98316,582,9219.99907,19231.92262,87.42268,3959.211,214.72971,49.27966,6.64521
98317,582,9571.39937,9099.63669,106.62279,2444.8179,197.8441,28.25469,9.08293
98318,582,9566.22796,13417.69328,101.24241,7907.73056,216.30244,53.28451,4.79905
98319,582,9832.45688,3771.20859,112.51705,2128.46406,187.62047,29.38875,11.86587
98320,582,9787.84449,7673.78723,88.23173,2153.68037,192.65479,24.71098,6.49831
98321,582,9808.71223,18586.94842,87.94617,921.56445,191.88724,26.48042,15.38925
98322,582,9865.47927,9626.39005,79.85171,3193.73511,227.29672,41.1112,5.89145
98323,582,10061.16839,5127.16628,116.74454,3520.68663,186.52605,29.25158,7.8193
98324,582,10129.23539,13102.26167,94.0345,10757.55118,229.07806,77.0005,4.37716
98325,582,10136.33863,17619.8762,86.97805,1560.55609,194.25318,21.8394,7.68933
98326,582,10227.9407,18908.92701,90.49862,1108.11671,203.92541,26.47171,13.55918
98327,582,10205.72885,19800.29414,163.63124,2730.29773,156.03868,21.39157,14.02346
98328,582,10298.81618,2441.82251,272.3912,6864.94157,138.94938,22.38906,15.86428
98329,582,10697.66081,11649.05111,101.38313,1124.10409,191.13723,26.49089,16.46927
98330,582,11218.48466,10574.53453,105.34887,2401.94406,185.60829,24.16888,7.86871
98331,582,11326.47096,7812.53194,94.01102,2026.40056,205.51282,21.9243,6.93493
98332,582,11589.69093,6474.13608,101.38276,3089.40383,212.70307,37.59134,8.59519
98333,582,11531.32684,17051.79776,84.10753,1219.09937,183.92427,24.25893,10.02487
98334,582,11742.56981,1719.57759,99.47193,2027.55642,190.42344,23.80103,8.21434
98335,582,11824.91352,2737.26516,95.0715,1509.31288,191.84908,29.50403,12.1743
98336,582,11916.24681,9367.5471,89.0652,1378.57166,211.98066,28.85504,11.56237
98337,582,11975.9273,3476.05983,137.74864,1191.47727,173.31322,15.23164,16.48684
98338,582,11966.27625,16970.98911,90.14273,824.65714,193.21224,24.0682,16.38846
98339,582,12580.09034,2513.01426,157.67112,2487.68737,173.20776,27.00354,17.76725
98340,582,12591.46836,11211.958,92.21603,1192.76416,188.50272,28.93221,14.19616
98341,582,12707.67422,1472.77335,91.247,627.04578,186.31295,16.07763,15.04728
98342,582,12707.05515,6032.02317,71.00337,1226.08855,211.26282,24.12181,7.40649
98343,582,12674.93166,12504.76505,96.85809,2178.43673,197.47235,31.58985,9.42658
98344,582,13157.80863,3096.00329,79.85699,1818.78101,199.25096,23.61765,6.16116
98345,582,13244.21891,16866.3699,111.66634,1127.52562,187.36241,22.34802,16.74333
98346,582,13327.90627,14426.49112,100.34837,3935.06761,229.7506,34.55401,6.21056
98347,582,13367.45798,4687.73332,94.72662,2558.4508,221.23259,32.32517,7.93186
98348,582,13390.05906,5218.3888,154.44935,4163.55668,184.61854,31.25503,11.89663
98349,582,13512.08776,16177.01377,56.68965,487.64497,187.81904,19.82926,10.20148
98350,582,13538.64541,12831.41803,93.37395,1313.86142,213.08916,25.36782,11.7133
98351,582,13642.31539,6991.65963,87.86508,4539.37998,242.43984,53.76983,6.37248
98352,582,13647.59661,8811.39917,132.36179,2325.23741,204.29552,28.57914,14.36964
98353,582,13779.85033,7553.01418,82.9469,1403.01525,278.51177,44.32398,14.97943
98354,582,13921.1988,4172.72534,121.12621,2849.14817,191.14768,24.26003,8.64807
98355,582,13922.61306,14468.02758,89.6881,7456.67068,250.23414,51.49846,3.96384
98356,582,13960.88209,7371.31673,348.45522,50589.22854,0.00001,63.90161,9.86317
98357,582,14072.17892,12604.55827,94.25895,1211.00462,220.95477,32.05501,16.03884
98358,582,14270.94903,13462.59433,90.32696,2990.47061,253.64583,38.35664,7.32911
98359,582,14294.65276,13500.28892,100.39136,4126.5818,255.5604,48.09949,8.02701
98360,582,14557.68228,7847.66776,191.25339,5904.87243,206.87135,34.69727,14.0498
98361,582,14429.95522,9604.721,94.3433,4452.49204,233.86882,37.31976,5.30191
98362,582,14448.49702,17704.19353,77.56635,607.68909,184.27387,21.68884,15.25838
98363,582,14778.60123,7809.22817,100.89401,3227.4782,252.21717,46.24413,9.90713
98364,582,14948.91693,9461.76649,68.48749,514.49788,242.1097,33.43144,21.67305
98365,582,15001.64896,13179.53673,113.17873,5477.33601,216.66492,36.5963,5.94176
98366,582,15135.0234,1740.17695,168.66873,3690.51781,173.43214,26.30726,13.44967
98367,582,15097.22605,4867.26193,121.3297,1770.92059,187.91043,24.66095,13.84778
98368,582,15095.71967,14045.71303,109.9812,6466.31132,224.46137,54.76856,6.94533
98369,582,15088.69972,19385.41163,113.24682,1065.37823,181.92771,19.82404,16.24211
98370,582,15212.87388,9394.62257,215.0725,3298.12492,206.91777,30.13795,27.23963
98371,582,15199.99873,9807.14446,132.80506,823.95775,251.46069,29.84153,41.69223
98372,582,15560.46585,1902.63987,107.707,1423.30167,215.51054,27.58321,15.21825
98373,582,15588.35315,14545.08707,140.49994,2888.60601,240.11377,44.82287,20.01432
98374,582,15801.40304,3750.08589,59.06489,677.85574,202.54044,20.31058,8.18277
98375,582,15782.5493,4885.35096,85.81885,1337.82577,210.40353,23.54796,9.26401
98376,582,15787.17959,13199.9508,79.20344,471.71927,208.07779,25.5329,23.61178
98377,582,15871.46137,1244.7197,69.93203,536.94813,193.27393,18.95253,12.6859
98378,582,15898.7893,5904.77688,132.29515,3144.53745,221.67339,40.8002,14.9926
98379,582,15774.88191,13926.2762,686.77974,127658.60211,0.00002,25.83153,6.4839
98380,582,15958.59703,15087.44222,100.83681,1316.25138,230.05127,29.2993,15.3821
98381,582,16070.27857,12268.60378,141.59011,4684.20899,247.86607,38.92654,11.05962
98382,582,16008.88886,18727.93758,94.06065,691.39034,186.2239,15.97861,14.40137
98383,582,16091.9458,5354.07009,99.9836,1703.64035,223.70693,34.37125,13.70091
98384,582,16107.45717,8746.28049,82.50937,4207.811,284.79013,36.90326,4.38122
98385,582,16260.16389,8145.12488,108.56664,5092.21336,224.21518,42.0968,6.69453
98386,582,16660.0149,9056.56102,269.10682,9127.68564,243.57461,35.01294,17.91893
98387,582,16563.61251,15425.7298,557.05382,94504.84586,1.10478,37.97399,8.17428
98388,582,16645.87881,3133.79507,184.40535,2943.25725,175.7305,28.02457,21.08626
98389,582,16803.51914,8727.97013,193.5689,7388.85379,217.09077,45.26898,14.88665
98390,582,16776.47775,16239.20008,233.40549,9405.41757,142.65646,26.6772,10.2699
98391,582,16932.38182,15389.36583,166.19763,5417.39053,223.13458,33.05507,11.16637
98392,582,17054.09973,7011.00388,192.89761,8004.81809,163.82505,37.99835,11.57765
98393,582,16972.42822,9005.23992,167.30823,6329.60299,272.35433,52.02834,14.95189
98394,582,17077.55908,12712.74351,44.26404,296.32742,214.43989,19.19119,10.79203
98395,582,17150.45226,16730.20598,102.68994,857.98209,217.77211,25.24032,20.95288
98396,582,17368.38196,15422.91415,257.65727,10133.08833,165.42122,36.25287,15.37237
98397,582,17427.30029,19846.15738,221.93481,3627.59806,182.67226,30.47851,26.65532
98398,582,17476.22221,6049.74623,90.67419,2525.09754,232.77909,38.82755,8.77687
98399,582,17621.02757,18921.70465,144.56333,2063.99193,232.62705,32.98297,21.8693
98400,582,17614.66724,4618.09148,172.57144,3248.80535,208.08529,26.4982,15.99608
98401,582,17822.26283,1995.27655,77.23232,978.66992,209.12954,28.58023,12.35495
98402,582,17808.96947,13781.01545,82.6258,3458.97832,261.16564,38.5247,5.47406
98403,582,17847.72373,995.03441,77.73042,437.66997,196.34646,22.27768,21.5722
98404,582,17903.12785,5350.7809,105.77456,1322.2825,211.08268,28.79742,16.46025
98405,582,17899.18634,15687.7904,237.26507,7147.79868,271.04285,39.3756,19.95916
98406,582,17886.23836,16815.37491,87.33532,1085.74526,226.22919,31.159,15.10416
98407,582,17977.79587,19075.79544,195.93996,3988.02269,227.86253,31.93094,19.95071
98408,582,17916.08905,14138.171,198.30276,3416.35788,208.32974,29.63116,22.11586
98409,582,17990.3878,15578.71701,154.97825,7285.09462,187.44539,40.26536,8.83243
98410,582,18107.87425,9287.07187,101.75817,1812.72556,202.61686,30.60784,11.9536
98411,582,18194.80208,3584.95387,103.4548,616.1037,192.68165,21.59489,25.29929
98412,582,18213.38357,4546.63239,219.71565,3840.19578,171.02229,24.57476,20.11611
98413,582,18345.98521,1509.80666,125.65231,1905.53073,217.71975,31.19647,17.17356
98414,582,18377.23645,11086.20988,91.04794,1941.64792,250.90095,40.51845,11.86718
98415,582,18386.00527,11963.52772,107.78648,1241.16405,215.90062,35.93844,22.42288
98416,582,18468.14139,8424.52316,79.63122,640.40913,229.40114,26.9362,18.6151
98417,582,18472.73233,13030.57182,91.89402,3151.64426,229.09907,37.35596,7.01922
98418,582,18552.39909,2443.8884,130.51333,1961.36657,235.2504,32.77346,18.80352
98419,582,18523.46308,7079.28768,115.68764,1454.66594,234.26301,26.94705,16.64975
98420,582,18528.29506,10015.29938,70.0201,363.68274,207.17837,21.05844,20.35704
98421,582,18587.05228,1028.29052,72.82315,800.20475,209.75808,25.87758,12.33781
98422,582,18590.60395,13740.36592,85.49856,1685.84772,244.70386,30.71038,9.38177
98423,582,18626.90394,6605.0534,172.8881,2838.22868,233.2704,38.13106,25.96728
98424,582,18723.48,18952.4746,196.98091,3460.38315,194.07502,36.56322,26.41382
98425,582,18732.91046,16744.22498,119.69862,2753.26138,233.44957,33.04969,11.58029
98426,582,18861.05162,15982.52118,87.6024,2370.41515,257.66484,49.53354,11.01765
98427,582,18869.65969,2563.12967,344.56596,24364.96247,94.3616,29.87545,9.60376
98428,582,18883.18642,4595.886,94.86493,652.21448,196.18004,24.03465,22.56991
98429,582,18937.92088,6243.55029,110.04668,2834.14708,258.0249,38.79889,11.18966
98430,582,18886.47837,14764.3237,108.08199,990.31655,198.0137,24.82571,19.72644
98431,582,18778.15467,2525.89901,532.74303,83531.99607,0,28.32872,6.49803
98432,582,18984.97817,8539.68556,53.87578,445.60279,212.1199,26.37046,13.24393
98433,582,18986.87249,10928.31529,110.43132,883.97649,193.01377,23.00227,21.33559
98434,582,19017.23456,9273.85687,165.44919,1636.19001,189.65821,25.11762,27.38064
98435,582,19064.97691,20079.76849,74.0071,907.93313,191.53782,23.80649,10.42505
98436,582,19087.54221,7519.03816,468.58547,48869.95605,22.12775,25.00006,7.5724
98437,582,19415.70101,5707.31845,150.82984,2571.12701,211.45308,34.24328,19.82399
98438,582,19565.11343,4361.7126,86.72509,508.04822,180.45582,16.73507,17.41234
98439,582,19560.31848,9384.07393,111.33957,1133.85296,186.58797,25.15922,18.50863
98440,582,19517.78418,17192.76245,233.20585,8292.47038,171.50464,28.05498,12.11444
98441,582,19661.42768,10566.9216,143.13127,1098.95914,163.89974,14.94263,18.78961
98442,583,1488.92825,14915.17175,110.01648,1486.92922,91.40862,21.48725,12.05315
98443,583,1884.97214,15904.47494,97.41612,2761.58827,108.23086,24.71622,6.137
98444,583,2310.52429,10248.27226,92.74641,1718.89864,94.13323,27.57265,9.65838
98445,583,2473.236,7102.45777,115.63849,1986.23605,146.75469,38.07361,17.05591
98446,583,2692.64014,4662.18417,92.01405,1290.99423,107.43336,22.81768,10.54044
98447,583,2865.18832,12486.28853,126.22592,1259.84461,88.6707,15.75423,13.7284
98448,583,3605.7224,7212.36938,96.953,2487.23525,114.01829,29.3427,7.78752
98449,583,3712.16502,13411.11856,107.13864,2907.66272,91.4791,22.23068,6.32511
98450,583,4639.50302,14419.44823,77.62044,421.11732,91.7678,16.8094,17.18703
98451,583,5538.23065,14866.74048,83.14642,2183.52729,117.76378,26.73292,6.19238
98452,583,5779.00159,9481.82737,52.16308,350.42033,105.33167,21.07513,12.88769
98453,583,6164.72309,12078.10478,120.0604,1725.47723,97.63788,18.07379,10.52623
98454,583,6368.28478,9727.35831,88.15425,987.06288,103.70122,20.17926,11.28464
98455,583,6452.68679,12564.76362,91.29904,1639.21644,115.0171,26.16407,9.37034
98456,583,7017.31851,4914.08327,140.55005,1051.98716,90.2118,17.43944,21.83629
98457,583,7451.16035,6871.68662,87.57356,923.27086,103.64543,18.7958,11.15461
98458,583,7669.09226,19529.26098,66.72628,363.77417,96.54745,16.59509,15.04107
98459,583,7942.28881,5502.4536,125.3111,977.09418,97.78666,21.43046,22.93826
98460,583,7948.78539,7597.89275,89.48079,1239.21235,101.80914,19.02304,8.88968
98461,583,8111.91193,10981.89583,115.15219,1662.46526,92.04614,22.90787,12.48442
98462,583,8154.61882,15073.14855,107.86271,1154.38249,98.78097,23.30597,15.96287
98463,583,8237.20003,1282.12837,125.54791,999.71907,99.45916,20.73024,21.81766
98464,583,8364.3824,11495.02889,127.39925,1681.95702,106.45829,26.40015,16.99349
98465,583,8366.57505,12750.17681,94.45032,3047.91308,125.4663,32.00838,6.62744
98466,583,8511.86854,16450.35969,115.88497,1645.98884,91.7806,19.02192,10.79324
98467,583,8636.6351,5172.5505,94.95204,1414.65154,109.25091,25.26108,11.20585
98468,583,9221.32332,19233.14419,97.05312,3618.72332,114.43248,35.81341,6.53665
98469,583,9553.09574,9100.5215,93.51948,1450.91224,118.91578,29.0889,12.11306
98470,583,9560.88024,13422.24412,101.34163,9356.25901,118.2716,67.11479,5.0533
98471,583,9829.66226,3757.29681,90.18992,1654.34046,110.39471,24.56784,8.59458
98472,583,9798.0103,7651.59559,89.09119,1819.90843,112.20841,22.06998,7.01514
98473,583,9828.44065,9972.97158,151.83291,3094.77923,112.90072,30.58462,15.04288
98474,583,9805.26997,18567.6912,93.81085,915.52774,104.0796,22.67061,15.06697
98475,583,9866.7041,9623.54145,87.87353,3736.15043,141.90619,37.79412,5.57645
98476,583,10067.16374,4998.52239,126.05255,7521.25335,121.18971,71.0307,9.90814
98477,583,10122.36866,13125.0397,105.71694,4380.02956,115.80836,36.00157,6.39329
98478,583,10134.33486,17618.93532,83.9305,1798.76601,119.63422,22.32603,6.46249
98479,583,10112.40957,18927.98382,189.07863,2484.72928,88.81394,20.46727,19.37821
98480,583,10190.10724,19814.20056,76.3094,599.03175,98.78933,17.36456,12.2947
98481,583,10283.17818,2460.17572,189.31609,4147.44703,82.96888,29.68056,16.76181
98482,583,10505.25289,17568.96837,164.67234,1654.41959,97.65081,20.75591,22.3804
98483,583,10696.34488,11655.22651,107.39382,2090.82711,96.13238,36.8015,13.67243
98484,583,11252.24974,10578.58922,86.14755,1819.36065,112.34388,25.43355,7.47626
98485,583,11302.79678,7822.5325,101.52985,2585.09065,116.13252,28.35996,7.91244
98486,583,11315.13534,10156.40925,139.92108,2536.40205,92.05783,20.63403,10.88355
98487,583,11581.10266,6530.64147,93.68409,2868.01032,114.06435,24.82715,5.56011
98488,583,11578.90845,12753.0338,79.42435,545.89577,95.98349,18.98435,15.60309
98489,583,11516.03883,17042.13205,97.84008,1844.86225,99.66952,26.04511,9.44253
98490,583,11745.01094,1718.88788,98.0953,1340.75383,103.53981,24.57523,12.20127
98491,583,11811.29331,2705.86144,86.2794,1394.42619,112.32668,19.00362,7.48026
98492,583,11920.9295,9349.36436,94.72758,2782.74523,118.5083,25.40326,5.93969
98493,583,12548.24015,2487.27629,99.68497,1276.36441,109.36978,22.19598,12.00094
98494,583,12680.32885,12506.5876,105.23775,2409.47974,113.54697,26.32129,8.441
98495,583,12737.37184,1486.15818,69.13747,463.9889,107.93617,20.22229,15.16335
98496,583,12752.12912,9035.72616,101.59097,1372.68169,100.80261,24.29189,12.57927
98497,583,12778.94751,13298.43392,94.50332,2125.13737,121.30003,28.92071,8.52313
98498,583,13027.70199,15499.58381,96.60964,1680.85522,103.55609,25.78249,9.99205
98499,583,13143.43989,3117.59567,91.75294,1820.86449,107.7526,20.07098,6.81358
98500,583,13306.43103,14422.27797,93.47609,3652.46125,171.15925,40.55729,6.77493
98501,583,13404.73426,4718.93936,85.99009,1594.19528,127.4572,32.88155,10.64911
98502,583,13372.24231,5232.0839,118.70464,3183.45596,121.87393,29.22451,8.86111
98503,583,13445.00675,16149.05253,113.27945,756.89058,91.65563,19.85291,22.63969
98504,583,13532.94523,12819.20837,84.3941,1748.85908,134.71194,28.90791,8.38191
98505,583,13636.52507,6990.58692,85.68532,4126.44209,167.00024,52.6081,6.54318
98506,583,13623.94685,8845.84772,129.68171,2004.59946,115.2693,29.3151,16.35539
98507,583,13760.77677,7575.57368,90.35043,2330.8161,223.9144,71.93327,17.0067
98508,583,13858.88283,13371.80167,172.93694,5971.18266,120.35212,54.60738,17.69191
98509,583,13918.66544,14466.86318,99.41103,8082.41266,179.90651,47.28777,4.09218
98510,583,13928.47785,4182.01051,96.35963,2033.90245,116.71667,24.93502,8.06254
98511,583,14006.37463,13827.55889,86.30945,1910.59619,182.05909,39.62679,10.71083
98512,583,13945.58501,7400.53343,277.87566,30180.218,0.00002,79.69713,13.03516
98513,583,14064.44194,12607.71632,132.81257,2231.58483,121.06275,29.83758,15.67303
98514,583,14124.88047,12028.08229,86.82423,504.15187,116.9086,26.95856,27.54636
98515,583,14298.25882,13542.0759,111.31107,3223.78982,154.89636,42.72815,11.04589
98516,583,14326.90291,14620.70373,130.44554,4787.13413,151.78088,46.95801,11.07208
98517,583,14446.92761,9605.32922,112.62148,1101.18639,110.59944,20.42239,16.00711
98518,583,14453.87811,17692.62119,91.44097,1043.73634,98.79748,19.37467,11.01723
98519,583,14783.31631,9197.29005,117.93961,930.59808,113.80069,23.23545,23.17374
98520,583,14995.4996,13179.29758,102.85172,5864.5394,132.30153,45.20828,5.6574
98521,583,15077.43755,1765.51411,120.13439,2751.07208,119.80428,28.93397,10.31851
98522,583,15092.35517,4880.17248,132.09576,1884.82825,92.58466,21.2352,13.31483
98523,583,15119.59917,14034.77859,98.54168,3165.49373,174.38911,37.89419,8.03227
98524,583,15107.7729,19351.33464,186.43502,3762.09538,64.76337,25.06569,15.26412
98525,583,15259.2071,14392.73622,100.89679,1323.51441,180.11894,35.02201,18.14811
98526,583,15321.70734,9319.56223,96.77045,2397.42339,156.81067,35.70065,9.6068
98527,583,15487.02855,1848.91829,205.92806,2455.50461,106.62383,28.57199,31.78183
98528,583,15640.33033,2568.83436,94.16689,505.99839,103.78079,16.57917,20.09906
98529,583,15585.80196,14626.399,326.2638,22170.67062,56.23385,32.59416,10.26137
98530,583,15747.79844,14867.62592,84.87517,579.68852,213.24199,47.10636,39.68744
98531,583,15857.83541,3751.10668,132.13296,1460.67865,111.82872,26.82424,21.20466
98532,583,15807.27363,4886.34504,88.3358,1118.25709,122.29818,25.71742,12.52761
98533,583,15743.00443,13762.44203,105.60453,634.68245,150.10956,35.83734,41.72623
98534,583,15910.139,1230.25219,113.19559,817.56444,95.5073,16.2799,17.46174
98535,583,15913.36976,5916.27304,111.78697,1702.84133,130.07118,29.81111,14.74092
